path,mean_fft,std_fft,maxv_fft,minv_fft,median_fft,skew_fft,kurt_fft,q1_fft,q3_fft,mode_fft,iqr_fft,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_gin_disgust.wav,-9.431115135044992e-06,0.2886751345434599,0.4999811377697299,-0.5,-9.431115135053569e-06,1.420241568360839e-16,-1.2000000008538803,-0.25000471555756754,0.24998585332729742,-0.5,0.4999905688848649,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_reach_disgust.wav,-8.478456217708489e-18,0.2886751345534649,0.49999153732884244,-0.49999153732884244,0.0,-2.5775846473087703e-17,-1.2000000006875213,-0.24999576866442125,0.24999576866442125,-0.49999153732884244,0.4999915373288425,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_fit_disgust.wav,-8.57939869392734e-18,0.2886751345277107,0.49998921925871626,-0.49998921925871626,0.0,-1.1543000329082352e-17,-1.2000000011157546,-0.24999460962935813,0.24999460962935813,-0.49998921925871626,0.49998921925871626,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pick_disgust.wav,-1.005146349307439e-05,0.288675134536482,0.4999798970730138,-0.5,-1.0051463493084593e-05,1.4975268476881734e-16,-1.2000000009699057,-0.25000502573174654,0.24998492280476037,-0.5,0.4999899485365069,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_raid_disgust.wav,1.9531644080253863e-17,0.2886751345450216,0.49999071339685364,-0.49999071339685364,0.0,4.705885174662497e-17,-1.2000000008279137,-0.24999535669842682,0.24999535669842682,-0.49999071339685364,0.49999071339685364,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_love_disgust.wav,-9.552558175073856e-06,0.2886751345421289,0.4999808948836499,-0.5,-9.552558175079287e-06,1.426406123235752e-16,-1.2000000008760128,-0.2500047762790875,0.2499856711627374,-0.5,0.4999904474418249,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_tip_disgust.wav,-9.750770310838345e-06,0.28867513453991983,0.49998049845937825,-0.5,-9.750770310854557e-06,-5.96205434824086e-17,-1.2000000009127438,-0.2500048753851554,0.2499853738445337,-0.5,0.49999024922968915,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_life_disgust.wav,-7.403001581902103e-18,0.288675134544851,0.49999069750134884,-0.49999069750134884,0.0,1.0423903860455457e-16,-1.2000000008307503,-0.24999534875067442,0.24999534875067442,-0.49999069750134884,0.49999069750134884,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_puff_disgust.wav,-9.540164090813144e-06,0.2886751345422655,0.4999809196718184,-0.5,-9.540164090822363e-06,1.3444227970414916e-16,-1.2000000008737408,-0.2500047700820454,0.2499856897538638,-0.5,0.4999904598359092,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_wheat_disgust.wav,-1.1238480557429914e-05,0.28867513452189153,0.4999775230388851,-0.49999999999999994,-1.1238480557428635e-05,1.229243849004115e-16,-1.2000000012125134,-0.2500056192402787,0.24998314227916385,-0.49999999999999994,0.49998876151944255,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_five_disgust.wav,-1.9994167731553997e-17,0.28867513454534555,0.49999074365477536,-0.49999074365477536,0.0,1.6233241117457217e-17,-1.2000000008225276,-0.24999537182738768,0.24999537182738768,-0.49999074365477536,0.49999074365477536,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_deep_disgust.wav,-9.437523593799864e-06,0.28867513454339017,0.49998112495281244,-0.5,-9.437523593808985e-06,-3.5597676204330033e-16,-1.2000000008550424,-0.2500047187617969,0.2499858437146093,-0.5,0.4999905624764062,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_juice_disgust.wav,-9.39531737382249e-06,0.288675134543849,0.49998120936525237,-0.5,-9.395317373820887e-06,-1.6476962408495696e-18,-1.200000000847411,-0.2500046976586869,0.24998590702393927,-0.5,0.4999906046826261,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_perch_disgust.wav,-8.819897689187809e-06,0.28867513454990046,0.49998236020462167,-0.5,-8.819897689186806e-06,4.558937822730272e-17,-1.2000000007467893,-0.2500044099488446,0.24998677015346624,-0.5,0.4999911801023108,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav,-9.473285335365879e-06,0.28867513454299965,0.4999810534293293,-0.5,-9.473285335354301e-06,-1.0409793464368259e-16,-1.2000000008615335,-0.25000473664266765,0.24998579007199698,-0.5,0.4999905267146646,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_near_disgust.wav,-1.0617514652165392e-05,0.28867513452972726,0.49997876497069565,-0.5,-1.061751465217022e-05,-1.783636502973911e-16,-1.2000000010822238,-0.2500053087573261,0.24998407372802173,-0.5,0.4999893824853478,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_check_disgust.wav,-9.316191540885902e-06,0.28867513454470384,0.4999813676169182,-0.49999999999999994,-9.31619154089808e-06,-2.7912518203472455e-16,-1.2000000008331984,-0.25000465809577044,0.24998602571268863,-0.49999999999999994,0.49999068380845907,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_tough_disgust.wav,-1.0046616299603372e-05,0.2886751345365383,0.4999799067674008,-0.5,-1.0046616299630285e-05,-2.6782518958750585e-16,-1.200000000968971,-0.25000502330814983,0.24998493007555056,-0.5,0.4999899533837004,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_goose_disgust.wav,-2.0525963595311064e-17,0.28867513454055865,0.4999903061323407,-0.4999903061323407,0.0,1.1732611290372255e-17,-1.200000000902122,-0.24999515306617037,0.24999515306617037,-0.4999903061323407,0.49999030613234074,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_south_disgust.wav,-8.235332872149309e-06,0.2886751345556566,0.49998352933425566,-0.5,-8.235332872154692e-06,-2.249632601113931e-16,-1.2000000006510787,-0.2500041176664361,0.24998764700069176,-0.5,0.49999176466712786,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_burn_disgust.wav,-1.0285949393133663e-05,0.2886751345337288,0.4999794281012137,-0.5,-1.0285949393128985e-05,-8.962485630603237e-17,-1.200000001015687,-0.25000514297469656,0.24998457107591027,-0.5,0.4999897140506068,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_sour_disgust.wav,-1.0317787866290854e-05,0.28867513453335003,0.4999793644242674,-0.49999999999999994,-1.0317787866281469e-05,2.6284987294141185e-16,-1.200000001021985,-0.2500051588939331,0.24998452331820056,-0.49999999999999994,0.4999896822121337,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_page_disgust.wav,-6.158439052470127e-18,0.28867513454775223,0.49999097163287043,-0.49999097163287043,0.0,-6.666705837132096e-17,-1.2000000007825102,-0.24999548581643521,0.24999548581643521,-0.49999097163287043,0.49999097163287043,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_mode_disgust.wav,-9.31827500092865e-06,0.2886751345446814,0.49998136344999816,-0.5,-9.318275000931828e-06,5.2637958836178464e-17,-1.2000000008335698,-0.2500046591375005,0.24998602258749864,-0.5,0.4999906817249991,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_chat_disgust.wav,-9.281259281255588e-06,0.28867513454507887,0.4999814374814374,-0.49999999999999994,-9.28125928125928e-06,-1.7476286971710704e-16,-1.200000000826961,-0.2500046406296406,0.2499860781110781,-0.49999999999999994,0.4999907187407187,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_soap_disgust.wav,-9.391787820754112e-06,0.28867513454388727,0.4999812164243585,-0.5,-9.391787820729554e-06,4.617451033221152e-16,-1.2000000008467746,-0.25000469589391033,0.2499859123182689,-0.5,0.4999906082121792,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_lease_disgust.wav,-9.826657757173688e-06,0.2886751345390621,0.49998034668448565,-0.5,-9.826657757163633e-06,3.906998204345565e-17,-1.200000000927007,-0.2500049133288786,0.24998526001336424,-0.5,0.4999901733422428,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_raise_disgust.wav,1.1768085460518598e-17,0.2886751345544166,0.499991635299038,-0.499991635299038,0.0,5.9691464091720766e-18,-1.2000000006716942,-0.249995817649519,0.249995817649519,-0.499991635299038,0.499991635299038,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_shirt_disgust.wav,1.0233391337211373e-18,0.2886751345480331,0.4999909986137865,-0.4999909986137865,0.0,8.640817447471069e-18,-1.2000000007778402,-0.24999549930689324,0.24999549930689324,-0.4999909986137865,0.4999909986137865,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_food_disgust.wav,-9.409020108966587e-18,0.2886751345330215,0.49998965467298423,-0.49998965467298423,0.0,1.352133495603729e-16,-1.2000000010274479,-0.24999482733649211,0.24999482733649211,-0.49998965467298423,0.49998965467298423,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_hash_disgust.wav,-2.474755129395877e-17,0.28867513455117666,0.49999130631335525,-0.49999130631335525,0.0,-1.555743008992148e-17,-1.2000000007255698,-0.24999565315667763,0.24999565315667763,-0.49999130631335525,0.49999130631335525,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_book_disgust.wav,-1.0626089174154846e-05,0.28867513452962207,0.49997874782165175,-0.5,-1.062608917414035e-05,4.2292592048132722e-16,-1.200000001083972,-0.25000531304458706,0.2499840608662388,-0.5,0.4999893739108259,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav,-1.0355826187803845e-05,0.28867513453289606,0.4999792883476244,-0.5,-1.0355826187813264e-05,1.4529157624872795e-17,-1.2000000010295344,-0.2500051779130939,0.2499844662607183,-0.5,0.4999896441738122,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_lean_disgust.wav,-1.0025263664442282e-05,0.2886751345367858,0.4999799494726711,-0.5,-1.0025263664434374e-05,2.6029294812563286e-16,-1.200000000964857,-0.2500050126318322,0.24998496210450333,-0.5,0.49998997473633555,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_youth_disgust.wav,-1.0252204223903479e-05,0.28867513453412896,0.4999794955915522,-0.5,-1.0252204223908141e-05,4.390837090234179e-17,-1.2000000010090341,-0.25000512610211195,0.24998462169366414,-0.5,0.4999897477957761,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_base_disgust.wav,-9.079683300646473e-06,0.2886751345472158,0.4999818406333987,-0.5,-9.079683300646473e-06,8.246656283884897e-17,-1.2000000007914304,-0.25000453984165033,0.24998638047504904,-0.5,0.49999092031669934,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_match_disgust.wav,-9.211495946941784e-06,0.2886751345458238,0.49998157700810614,-0.5,-9.211495946941784e-06,2.363671158821484e-16,-1.2000000008145764,-0.25000460574797345,0.2499861827560796,-0.5,0.49999078850405304,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_doll_disgust.wav,2.4969776544155333e-18,0.2886751345397976,0.4999902383787899,-0.4999902383787899,0.0,-2.49638632405032e-17,-1.2000000009147769,-0.24999511918939496,0.24999511918939496,-0.4999902383787899,0.4999902383787899,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_ring_disgust.wav,1.6817911258843769e-18,0.28867513453865895,0.49999013787254193,-0.49999013787254193,0.0,6.445323442103605e-17,-1.2000000009337113,-0.24999506893627094,0.24999506893627094,-0.49999013787254193,0.4999901378725419,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_gap_disgust.wav,-5.449051828141645e-19,0.2886751345417585,0.4999904139266474,-0.4999904139266474,0.0,-3.4352971340710815e-17,-1.200000000882171,-0.2499952069633237,0.2499952069633237,-0.4999904139266474,0.4999904139266474,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_yearn_disgust.wav,-9.493430546072109e-06,0.28867513454277904,0.4999810131389079,-0.5,-9.493430546062126e-06,1.0440692832376355e-16,-1.2000000008652019,-0.25000474671527306,0.24998575985418092,-0.5,0.499990506569454,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_choice_disgust.wav,-9.38086303940709e-06,0.2886751345440057,0.4999812382739212,-0.5,-9.380863039399625e-06,1.79019528234021e-16,-1.2000000008448053,-0.2500046904315197,0.2499859287054409,-0.5,0.4999906191369606,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_dab_disgust.wav,-3.74526017983148e-18,0.2886751345436627,0.49999058752659026,-0.49999058752659026,0.0,-5.073745792940452e-17,-1.2000000008505083,-0.24999529376329513,0.24999529376329513,-0.49999058752659026,0.49999058752659026,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_witch_disgust.wav,-9.25548850466802e-06,0.2886751345453547,0.49998148902299067,-0.5,-9.255488504683277e-06,-2.2134965708699515e-16,-1.200000000822375,-0.2500046277442523,0.249986116767243,-0.5,0.4999907445114953,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_hit_disgust.wav,4.895324380870688e-18,0.28867513454194926,0.49999043117141606,-0.49999043117141606,0.0,-8.12786900556899e-17,-1.2000000008790002,-0.24999521558570803,0.24999521558570803,-0.49999043117141606,0.49999043117141606,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_jug_disgust.wav,8.304128273944956e-19,0.2886751345400502,0.4999902608153645,-0.4999902608153645,0.0,6.410062905813076e-17,-1.2000000009105765,-0.24999513040768226,0.24999513040768226,-0.4999902608153645,0.4999902608153645,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_seize_disgust.wav,6.127679497742469e-18,0.28867513454822114,0.49999101672685453,-0.49999101672685453,0.0,-2.4875278658735353e-17,-1.2000000007747116,-0.24999550836342727,0.24999550836342727,-0.49999101672685453,0.49999101672685453,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_late_disgust.wav,6.309229967177803e-18,0.288675134541031,0.499990348421967,-0.499990348421967,0.0,1.6336181425546112e-17,-1.2000000008942682,-0.2499951742109835,0.2499951742109835,-0.499990348421967,0.499990348421967,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_goal_disgust.wav,-7.462144515981023e-18,0.2886751345440495,0.4999906231832417,-0.4999906231832417,0.0,7.542840344619954e-17,-1.2000000008440768,-0.24999531159162086,0.24999531159162086,-0.4999906231832417,0.4999906231832417,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_merge_disgust.wav,-1.2086964792990259e-17,0.28867513454546617,0.49999075495072387,-0.49999075495072387,0.0,2.7392164901163468e-17,-1.20000000082052,-0.24999537747536194,0.24999537747536194,-0.49999075495072387,0.49999075495072387,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_rag_disgust.wav,-9.603564843281286e-06,0.28867513454156474,0.49998079287031344,-0.49999999999999994,-9.603564843269821e-06,3.5142527232880963e-16,-1.2000000008853935,-0.25000480178242157,0.24998559465273507,-0.49999999999999994,0.49999039643515664,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_which_disgust.wav,-1.5848831445047682e-17,0.28867513454494387,0.49999070614695446,-0.49999070614695446,0.0,1.2361520024601761e-16,-1.2000000008292069,-0.2499953530734772,0.2499953530734772,-0.49999070614695446,0.4999907061469544,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_home_disgust.wav,-9.577810129478926e-06,0.28867513454184995,0.499980844379741,-0.49999999999999994,-9.577810129491992e-06,-1.3813328629812679e-17,-1.200000000880651,-0.2500047889050647,0.24998563328480575,-0.49999999999999994,0.49999042218987044,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_fat_disgust.wav,-9.666692444512086e-06,0.28867513454086247,0.499980666615111,-0.5,-9.666692444513185e-06,-7.318738586608002e-17,-1.2000000008970724,-0.25000483334622225,0.24998549996133324,-0.5,0.4999903333075555,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_keen_disgust.wav,-8.709284096850214e-06,0.28867513455101995,0.4999825814318063,-0.5,-8.70928409684724e-06,1.2087096765514312e-17,-1.2000000007281761,-0.25000435464204845,0.24998693607385472,-0.5,0.4999912907159032,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_mouse_disgust.wav,-9.659969088105232e-06,0.28867513454093746,0.49998068006182383,-0.5,-9.659969088098919e-06,-1.1996968914888935e-16,-1.2000000008958243,-0.25000482998454404,0.24998551004636785,-0.5,0.4999903400309119,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_whip_disgust.wav,8.055887860321236e-18,0.28867513454327537,0.4999905519548005,-0.4999905519548005,0.0,-4.408341362351517e-17,-1.2000000008569487,-0.24999527597740026,0.24999527597740026,-0.4999905519548005,0.4999905519548005,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_fall_disgust.wav,-9.477235679888807e-06,0.28867513454295646,0.4999810455286402,-0.5,-9.477235679896888e-06,4.583793691381819e-17,-1.2000000008622533,-0.25000473861783995,0.24998578414648015,-0.5,0.4999905227643201,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_lot_disgust.wav,2.171377995714346e-18,0.28867513454215904,0.4999904501785816,-0.4999904501785816,0.0,-1.780568617126412e-17,-1.2000000008755112,-0.2499952250892908,0.2499952250892908,-0.4999904501785816,0.4999904501785816,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_laud_disgust.wav,4.7822948114275366e-18,0.2886751345374113,0.4999900289161432,-0.4999900289161432,0.0,1.7862039741114683e-17,-1.2000000009544565,-0.2499950144580716,0.2499950144580716,-0.4999900289161432,0.4999900289161432,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_king_disgust.wav,-1.001722963494797e-05,0.28867513453687876,0.4999799655407301,-0.5,-1.0017229634972153e-05,-1.8168507707720642e-16,-1.2000000009633116,-0.2500050086148175,0.24998497415554755,-0.5,0.49998998277036505,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_dog_disgust.wav,1.510945522504031e-17,0.28867513454087285,0.4999903342419146,-0.4999903342419146,0.0,-3.275382133662607e-17,-1.2000000008968976,-0.2499951671209573,0.2499951671209573,-0.4999903342419146,0.4999903342419146,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pad_disgust.wav,-1.0589630633673865e-05,0.2886751345300687,0.4999788207387327,-0.5,-1.0589630633683498e-05,-2.2403069197678567e-16,-1.2000000010765468,-0.25000529481531686,0.24998411555404948,-0.5,0.49998941036936634,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_germ_disgust.wav,-9.025470948031547e-18,0.2886751345498894,0.499991179013108,-0.499991179013108,0.0,4.1686864670735156e-17,-1.2000000007469744,-0.249995589506554,0.249995589506554,-0.499991179013108,0.499991179013108,TESS,disgust
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_good_disgust.wav,-9.321749505945156e-06,0.288675134544644,0.4999813565009881,-0.49999999999999994,-9.321749505947275e-06,6.177801750445199e-17,-1.2000000008341924,-0.2500046608747529,0.24998601737574105,-0.49999999999999994,0.499990678250494,TESS,disgust
