rms,zcr,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,minF0,maxF0,avgF0,min_intensity,max_intensity,avg_intensity,jitter,shimmer,hnr,path,source,class
0.00941288752545171,0.10765605070153061,2095.199404397845,2132.0794628538665,24.47858392257467,3069.03076171875,131,276,188,31,68,60,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_king_disgust.wav,TESS,disgust
0.007882508189229863,0.10510493259803921,2018.857067948202,2149.8861989363536,24.0851127540556,2698.089240579044,75,280,188,27,67,59,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_dog_disgust.wav,TESS,disgust
0.007216602580886504,0.12815020161290322,2267.833650259134,2162.078753868896,24.815986200716292,3111.0847719254034,96,566,200,30,67,58,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pad_disgust.wav,TESS,disgust
0.015036418747277815,0.11969049127252253,2011.3583362694844,1970.3300320921412,25.502416477511638,2739.7606102195946,79,578,187,38,75,65,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_germ_disgust.wav,TESS,disgust
0.01936281092039463,0.09906994047619047,1913.749468362278,2107.6312896581603,25.837115994322485,2749.482421875,139,278,189,32,76,67,0,0,18,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_good_disgust.wav,TESS,disgust
0.00977201380146084,0.12396110372340426,2163.08949595778,2075.607358526319,22.94024207428405,2833.105209025931,77,244,180,22,71,62,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_tell_disgust.wav,TESS,disgust
0.008976860670036576,0.11456133868243243,2410.0726969502703,2409.7202138086154,25.372121641401506,3375.3780880489867,135,264,193,33,70,60,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_cheek_disgust.wav,TESS,disgust
0.010840671847203153,0.1067035381610577,1883.3177917961787,1966.9832052221113,25.93331082739366,2452.611130934495,75,262,178,32,72,62,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_bought_disgust.wav,TESS,disgust
0.007651338645719008,0.09878121170343138,1817.9810596015877,2049.3006296282165,26.17029637910599,2354.085765165441,81,284,183,38,68,58,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_lore_disgust.wav,TESS,disgust
0.009113730153377662,0.13558255709134615,2465.8481499360196,2213.567082259743,24.705836059515114,3294.683603140024,118,284,192,33,71,60,0,0,11,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_gas_disgust.wav,TESS,disgust
0.00979535925838038,0.10207569355867346,2097.191075147555,2151.0074751544435,25.081859353865546,2848.20556640625,121,572,196,33,73,61,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_tool_disgust.wav,TESS,disgust
0.018221456514124247,0.11688823084677419,1887.3169163056218,1898.5290643271385,26.480701131999258,2485.3484122983873,121,265,183,35,74,66,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_mop_disgust.wav,TESS,disgust
0.007719125921230949,0.17662556966145834,2901.2367248355745,2288.6496257703116,25.27907316465624,4283.873748779297,136,420,198,35,67,58,0,0,10,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_said_disgust.wav,TESS,disgust
0.009157134294835218,0.10609654017857142,1955.2921730884573,2054.342869289944,27.433397149173906,2663.525390625,128,310,187,36,68,59,0,0,18,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_numb_disgust.wav,TESS,disgust
0.010569337227381815,0.09310200058411215,1784.5408290952682,2015.7295222443145,26.060869260447554,2379.0164555344627,69,278,189,38,69,61,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_limb_disgust.wav,TESS,disgust
0.012911096838254562,0.1152734375,1966.3191299679609,2012.728940020616,25.54078056737221,2607.778564453125,148,285,200,35,74,64,0,0,21,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_room_disgust.wav,TESS,disgust
0.009337995822102827,0.10390181107954545,1951.7406234785735,2039.2515255726667,26.10555812918645,2740.785245028409,133,292,179,35,67,60,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_jail_disgust.wav,TESS,disgust
0.011839117385767949,0.10664441747572816,1890.2975057311296,1954.129362083046,25.925212723211285,2472.86886567051,75,280,173,32,74,63,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav,TESS,disgust
0.005931173887989932,0.17527488425925927,2795.643071869248,2215.148581481378,24.748322777652774,3988.3280436197915,139,391,185,28,65,56,0,0,10,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_size_disgust.wav,TESS,disgust
0.008840061309293032,0.09563923773364486,1975.047183609264,2229.212549376444,27.198344218010565,2578.9532527745328,143,255,184,33,70,61,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav,TESS,disgust
0.013426056727650244,0.10953297334558823,2103.870042456385,2068.5774085018807,26.267248612490175,2944.5599724264707,150,290,190,35,74,64,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_judge_disgust.wav,TESS,disgust
0.010333134967839521,0.1087548828125,2065.0347909802495,2166.438166892854,26.621673817577975,3190.682373046875,67,487,192,32,69,60,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pain_disgust.wav,TESS,disgust
0.013173560912541115,0.1038055419921875,1950.718381558405,2062.8554613834926,23.974839912121297,2521.9642639160156,76,274,171,30,73,63,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_luck_disgust.wav,TESS,disgust
0.010270329229663902,0.1518402099609375,2699.597813956468,2323.4687983821473,24.559823655058167,4387.053680419922,78,242,163,35,72,61,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_sheep_disgust.wav,TESS,disgust
0.009111198888657857,0.09791917067307693,2218.17279927429,2335.0000190976093,23.342005260555485,3130.389404296875,76,380,202,24,71,61,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_death_disgust.wav,TESS,disgust
0.006793752903960114,0.13515909435679613,2520.2728951716917,2311.5094169820745,24.37823263984974,3621.4457391535193,68,257,179,30,69,58,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_hate_disgust.wav,TESS,disgust
0.01159347565502427,0.12324495135613207,2028.7566195370148,1999.898833873922,25.193323120769815,2565.599894973467,120,588,193,31,74,63,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pearl_disgust.wav,TESS,disgust
0.00928053212694424,0.1236572265625,2262.933011406655,2167.9255718603495,28.362029877850638,3271.9502766927085,131,243,178,33,69,60,0,0,19,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_nice_disgust.wav,TESS,disgust
0.014910855520224205,0.10807784880050506,2206.9304266299605,2186.504596479305,26.291106623088442,3281.3121448863635,141,593,192,36,76,65,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_phone_disgust.wav,TESS,disgust
0.009924003227015383,0.14634627525252525,2563.968799453221,2274.446543569219,25.24204613862901,3782.2310014204545,143,251,187,30,71,61,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_should_disgust.wav,TESS,disgust
0.010733930322494038,0.14017427884615385,2335.8876609627855,2062.843377344135,24.69345294514466,3364.977088341346,125,312,194,34,69,61,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_shawl_disgust.wav,TESS,disgust
0.016346462750683504,0.1294894748263889,2172.501223777264,2047.361366988443,25.52586313685422,3256.89697265625,142,581,203,44,73,65,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_mess_disgust.wav,TESS,disgust
0.006296742218684357,0.13893781389508927,2495.485626244535,2290.397117286648,25.45107941349476,3490.68603515625,75,242,181,32,68,57,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_yes_disgust.wav,TESS,disgust
0.011863726610950764,0.10660001547029703,1904.605496416252,1956.3268090306892,25.544970036209225,2594.431176516089,135,281,192,29,71,62,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_turn_disgust.wav,TESS,disgust
0.01030831372756816,0.08246358235677083,1717.304245964484,2032.829845748285,26.644055587952952,2215.564727783203,76,321,185,39,70,61,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_bone_disgust.wav,TESS,disgust
0.00948383048929053,0.1035791015625,2068.3822421807968,2095.397853694846,25.344154288391294,2952.2021484375,141,531,194,31,72,60,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_bath_disgust.wav,TESS,disgust
0.009566466799030145,0.10191844334112149,2113.6474616894375,2220.523010884112,25.51300855462011,3048.356956410631,150,296,196,34,70,60,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_week_disgust.wav,TESS,disgust
0.007674724723807485,0.1149228050595238,2300.4408015987037,2269.7734944307476,25.987256475888685,3231.005859375,133,600,209,27,70,59,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pike_disgust.wav,TESS,disgust
0.008252227539551987,0.1906312715022936,2731.8632141586427,2128.4935603509366,25.565392119380192,3695.808844610092,125,269,183,36,66,59,0,0,11,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_sell_disgust.wav,TESS,disgust
0.010903220874861633,0.10369743184840426,2034.0762770970125,2067.891181849976,25.71480518019629,3048.2081636469416,127,278,196,34,71,62,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_read_disgust.wav,TESS,disgust
0.01294770206839919,0.07733347039473684,1716.6349296667443,2045.2194411411679,26.30756717309179,2234.6931537828946,102,294,189,28,73,63,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_boat_disgust.wav,TESS,disgust
0.007051387298467433,0.20552455357142857,3109.42585683403,2268.8058529542964,23.429964339882382,4230.556640625,159,370,202,31,68,58,0,0,11,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav,TESS,disgust
0.007006059291539229,0.1437390385841837,2470.2892301247384,2221.1751139876533,24.72782311739666,3554.5166015625,76,231,170,37,67,57,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_sure_disgust.wav,TESS,disgust
0.011018503879304694,0.12019020151869159,2193.9624395566757,2132.873180165836,25.094003752290124,3093.8383013288553,75,280,189,36,70,62,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_have_disgust.wav,TESS,disgust
0.012640939936701593,0.124287109375,2168.7404667871447,2101.0808323608608,24.962367981711626,3009.588134765625,139,338,192,37,73,63,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_rush_disgust.wav,TESS,disgust
0.007251071910403776,0.1252955386513158,2476.90668173672,2255.0048627620904,25.50295451145651,3483.9400442023025,75,267,171,28,69,59,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_gaze_disgust.wav,TESS,disgust
0.010713283588722504,0.09751877275485436,2012.1158075739272,2196.1676305248516,24.337068593898973,2929.979046571602,76,569,195,20,71,61,0,0,19,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_neat_disgust.wav,TESS,disgust
0.010090030872254971,0.10879751352163461,2109.5967996861405,2190.2411295068064,25.404924853359166,2978.6217322716348,106,286,184,27,70,61,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_bite_disgust.wav,TESS,disgust
0.009381715425518043,0.1152490234375,2244.9115671340337,2216.0655268920837,25.236612864296525,2852.826416015625,76,267,184,25,70,61,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_kill_disgust.wav,TESS,disgust
0.010743955549770492,0.0927681871639785,1754.4689585026115,1941.4220137953112,24.347527310053216,2267.5852129536293,72,257,172,37,71,62,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_mob_disgust.wav,TESS,disgust
0.011518817895872844,0.10438755580357142,2070.338338864411,2074.699550080837,25.296615533790657,2892.2607421875,131,547,199,35,73,63,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav,TESS,disgust
0.008018327650264109,0.10616629464285714,2049.4709329879674,2140.6555119053737,27.483967105098557,2817.44384765625,140,278,182,28,68,59,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_ripe_disgust.wav,TESS,disgust
0.010554944724682503,0.09779020326327434,2021.345784874457,2182.4596273369134,26.02582837076639,2773.8767370713495,89,298,186,39,73,62,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_loaf_disgust.wav,TESS,disgust
0.008274306174388943,0.10682397959183673,2139.752352698783,2252.3847314055615,24.123582505888965,2702.8564453125,86,517,182,25,71,59,0,0,11,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_bar_disgust.wav,TESS,disgust
0.0115439751441564,0.1711402078276699,2695.5330866594263,2216.6315931491513,25.26086709999373,3878.171694857403,70,257,185,33,71,62,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_soup_disgust.wav,TESS,disgust
0.006552515212761664,0.11039640465561225,2051.1452922282365,2089.6543207344994,25.676502963231112,2762.29248046875,151,285,185,35,66,57,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_back_disgust.wav,TESS,disgust
0.00822743423535303,0.1625830078125,2684.4454218948827,2217.4175045555435,25.741069555246632,3759.589599609375,141,263,186,36,68,59,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_third_disgust.wav,TESS,disgust
0.009266949829701752,0.11298363095238095,2097.0060181657536,2155.9354424352923,25.681937371680718,2700.46875,75,284,183,35,69,60,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_cab_disgust.wav,TESS,disgust
0.00876838771657549,0.11099008413461539,2260.5502557427503,2281.8816917408412,25.403148150117886,3228.0134934645434,72,305,182,33,68,60,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_vine_disgust.wav,TESS,disgust
0.013360476711272598,0.098974609375,1868.9023889673874,1999.8613652589495,27.091104204733668,2545.332275390625,155,273,189,35,71,63,0,0,19,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_note_disgust.wav,TESS,disgust
0.009976618244505929,0.09845291940789473,2058.957024263474,2232.290216875064,25.46305516882421,2981.4419716282896,139,472,200,30,71,61,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_kite_disgust.wav,TESS,disgust
0.00763063596123796,0.10472907642326733,2005.2528677075215,2072.7045582443207,26.82742382884657,2761.6866007889853,137,279,181,45,67,58,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_nag_disgust.wav,TESS,disgust
0.00864660168204826,0.1008572048611111,1918.7229746753874,2067.3303713293876,26.965533057530973,2545.376864346591,76,257,176,42,70,60,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_mill_disgust.wav,TESS,disgust
0.011517682504996206,0.12413533528645833,2199.1626323526766,2081.763769759545,24.09355468896882,3341.4596557617188,127,415,187,41,70,62,0,0,13,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_half_disgust.wav,TESS,disgust
0.011403473415650482,0.09933965773809524,1925.461562636961,1988.957603716138,26.808941381139434,2750.4052734375,80,242,176,35,71,62,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_when_disgust.wav,TESS,disgust
0.011407475661368266,0.08949962797619047,1732.1849139882881,1959.589787951522,24.416129336474576,2297.490234375,75,284,191,30,72,62,0,0,14,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_door_disgust.wav,TESS,disgust
0.01156575470533017,0.11209753787878787,2056.292915350242,2072.706603512568,26.08858636302167,2755.8149857954545,113,425,195,28,71,62,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_pole_disgust.wav,TESS,disgust
0.011440628756189846,0.08771174969059406,1624.0098275508885,1868.80468377886,24.732083318831275,2135.41150990099,142,257,188,36,70,62,0,0,18,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_moon_disgust.wav,TESS,disgust
0.011047407332322672,0.10881301591981132,2285.994630171364,2317.06261758039,25.116233240853905,3231.5040444428064,132,267,191,28,70,62,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav,TESS,disgust
0.009443150307640445,0.11594344429347826,1976.4458748487386,2002.2064102895565,25.591970526250204,2665.9041694972825,75,274,184,35,70,60,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_rose_disgust.wav,TESS,disgust
0.010639293494470908,0.1025390625,1979.1319714343458,2178.5077990789964,24.605025438692966,2586.03515625,152,528,205,30,72,61,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_cool_disgust.wav,TESS,disgust
0.009582933414880626,0.11412275598404255,2307.720919304428,2168.9207235153585,23.6403280291868,3148.6582654587764,82,296,195,27,69,61,0,0,12,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_get_disgust.wav,TESS,disgust
0.012573927612600951,0.10035137101715687,1926.5363333172004,2110.5132014945384,24.669047821118916,3008.737362132353,75,280,187,30,73,63,0,0,15,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_bean_disgust.wav,TESS,disgust
0.014648154100843483,0.1141724817961165,2117.5578159393785,2142.014442329666,27.633987429823506,2890.989314699636,167,259,194,35,72,64,0,0,21,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_lose_disgust.wav,TESS,disgust
0.013677300080756823,0.09990985576923077,1934.3032020927249,2068.7616264604803,24.99113001037788,2680.780264047476,142,277,186,33,73,64,0,0,16,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_white_disgust.wav,TESS,disgust
0.013862241619563632,0.10745304188829788,1968.4830169683908,2062.6088575015956,26.52476155874107,2829.5545212765956,68,260,176,44,74,64,0,0,17,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_young_disgust.wav,TESS,disgust
0.008077321335702804,0.12720959595959597,2357.8819510569483,2216.8174091548885,25.386014529975686,3234.9831321022725,137,572,192,29,69,59,0,0,11,/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/OAF_disgust/OAF_peg_disgust.wav,TESS,disgust
